Решение краевой задачи:
x		y(x)
0.405977	1.204389
0.405987	1.204400
0.405996	1.204412
0.406006	1.204423
0.406016	1.204435
0.406026	1.204446
0.406035	1.204458
0.406045	1.204469
0.406055	1.204481
0.406065	1.204493
0.406074	1.204504
0.406084	1.204516
0.406094	1.204527
0.406104	1.204539
0.406113	1.204550
0.406123	1.204562
0.406133	1.204573
0.406143	1.204585
0.406153	1.204596
0.406162	1.204608
0.406172	1.204619
0.406182	1.204631
0.406192	1.204642
0.406201	1.204654
0.406211	1.204665
0.406221	1.204677
0.406231	1.204688
0.406240	1.204700
0.406250	1.204711
0.406260	1.204723
0.406270	1.204734
0.406280	1.204746
0.406289	1.204757
0.406299	1.204769
0.406309	1.204780
0.406319	1.204792
0.406328	1.204803
0.406338	1.204815
0.406348	1.204826
0.406358	1.204838
0.406367	1.204849
0.406377	1.204861
0.406387	1.204872
0.406397	1.204884
0.406406	1.204895
0.406416	1.204907
0.406426	1.204918
0.406436	1.204930
0.406446	1.204941
0.406455	1.204953
0.406465	1.204964
0.406475	1.204976
0.406485	1.204987
0.406494	1.204999
0.406504	1.205010
0.406514	1.205022
0.406524	1.205033
0.406533	1.205045
0.406543	1.205056
0.406553	1.205068
0.406563	1.205079
0.406572	1.205091
0.406582	1.205102
0.406592	1.205114
0.406602	1.205125
0.406612	1.205137
0.406621	1.205148
0.406631	1.205160
0.406641	1.205171
0.406651	1.205183
0.406660	1.205194
0.406670	1.205206
0.406680	1.205217
0.406690	1.205229
0.406699	1.205240
0.406709	1.205252
0.406719	1.205263
0.406729	1.205275
0.406739	1.205286
0.406748	1.205298
0.406758	1.205309
0.406768	1.205321
0.406778	1.205332
0.406787	1.205344
0.406797	1.205355
0.406807	1.205367
0.406817	1.205378
0.406826	1.205390
0.406836	1.205401
0.406846	1.205413
0.406856	1.205424
0.406865	1.205436
0.406875	1.205447
0.406885	1.205459
0.406895	1.205470
0.406905	1.205482
0.406914	1.205493
0.406924	1.205505
0.406934	1.205516
0.406944	1.205528
0.406953	1.205539
0.406963	1.205551
0.406973	1.205562
0.406983	1.205574
0.406992	1.205585
0.407002	1.205597
0.407012	1.205608
0.407022	1.205619
0.407031	1.205631
0.407041	1.205642
0.407051	1.205654
0.407061	1.205665
0.407071	1.205677
0.407080	1.205688
0.407090	1.205700
0.407100	1.205711
0.407110	1.205723
0.407119	1.205734
0.407129	1.205746
0.407139	1.205757
0.407149	1.205769
0.407158	1.205780
0.407168	1.205792
0.407178	1.205803
0.407188	1.205815
0.407197	1.205826
0.407207	1.205838
0.407217	1.205849
0.407227	1.205861
0.407237	1.205872
0.407246	1.205884
0.407256	1.205895
0.407266	1.205906
0.407276	1.205918
0.407285	1.205929
0.407295	1.205941
0.407305	1.205952
0.407315	1.205964
0.407324	1.205975
0.407334	1.205987
0.407344	1.205998
0.407354	1.206010
0.407364	1.206021
0.407373	1.206033
0.407383	1.206044
0.407393	1.206056
0.407403	1.206067
0.407412	1.206079
0.407422	1.206090
0.407432	1.206101
0.407442	1.206113
0.407451	1.206124
0.407461	1.206136
0.407471	1.206147
0.407481	1.206159
0.407490	1.206170
0.407500	1.206182
0.407510	1.206193
0.407520	1.206205
0.407530	1.206216
0.407539	1.206228
0.407549	1.206239
0.407559	1.206251
0.407569	1.206262
0.407578	1.206273
0.407588	1.206285
0.407598	1.206296
0.407608	1.206308
0.407617	1.206319
0.407627	1.206331
0.407637	1.206342
0.407647	1.206354
0.407656	1.206365
0.407666	1.206377
0.407676	1.206388
0.407686	1.206400
0.407696	1.206411
0.407705	1.206423
0.407715	1.206434
0.407725	1.206445
0.407735	1.206457
0.407744	1.206468
0.407754	1.206480
0.407764	1.206491
0.407774	1.206503
0.407783	1.206514
0.407793	1.206526
0.407803	1.206537
0.407813	1.206549
0.407823	1.206560
0.407832	1.206571
0.407842	1.206583
0.407852	1.206594
0.407862	1.206606
0.407871	1.206617
0.407881	1.206629
0.407891	1.206640
0.407901	1.206652
0.407910	1.206663
0.407920	1.206675
0.407930	1.206686
0.407940	1.206697
0.407949	1.206709
0.407959	1.206720
0.407969	1.206732
0.407979	1.206743
0.407989	1.206755
0.407998	1.206766
0.408008	1.206778
0.408018	1.206789
0.408028	1.206801
0.408037	1.206812
0.408047	1.206823
0.408057	1.206835
0.408067	1.206846
0.408076	1.206858
0.408086	1.206869
0.408096	1.206881
0.408106	1.206892
0.408115	1.206904
0.408125	1.206915
0.408135	1.206926
0.408145	1.206938
0.408155	1.206949
0.408164	1.206961
0.408174	1.206972
0.408184	1.206984
0.408194	1.206995
0.408203	1.207007
0.408213	1.207018
0.408223	1.207029
0.408233	1.207041
0.408242	1.207052
0.408252	1.207064
0.408262	1.207075
0.408272	1.207087
0.408282	1.207098
0.408291	1.207110
0.408301	1.207121
0.408311	1.207132
0.408321	1.207144
0.408330	1.207155
0.408340	1.207167
0.408350	1.207178
0.408360	1.207190
0.408369	1.207201
0.408379	1.207212
0.408389	1.207224
0.408399	1.207235
0.408408	1.207247
0.408418	1.207258
0.408428	1.207270
0.408438	1.207281
0.408448	1.207293
0.408457	1.207304
0.408467	1.207315
0.408477	1.207327
0.408487	1.207338
0.408496	1.207350
0.408506	1.207361
0.408516	1.207373
0.408526	1.207384
0.408535	1.207395
0.408545	1.207407
0.408555	1.207418
0.408565	1.207430
0.408574	1.207441
0.408584	1.207453
0.408594	1.207464
0.408604	1.207475
0.408614	1.207487
0.408623	1.207498
0.408633	1.207510
0.408643	1.207521
0.408653	1.207533
0.408662	1.207544
0.408672	1.207555
0.408682	1.207567
0.408692	1.207578
0.408701	1.207590
0.408711	1.207601
0.408721	1.207613
0.408731	1.207624
0.408741	1.207635
0.408750	1.207647
0.408760	1.207658
0.408770	1.207670
0.408780	1.207681
0.408789	1.207693
0.408799	1.207704
0.408809	1.207715
0.408819	1.207727
0.408828	1.207738
0.408838	1.207750
0.408848	1.207761
0.408858	1.207773
0.408867	1.207784
0.408877	1.207795
0.408887	1.207807
0.408897	1.207818
0.408907	1.207830
0.408916	1.207841
0.408926	1.207852
0.408936	1.207864
0.408946	1.207875
0.408955	1.207887
0.408965	1.207898
0.408975	1.207910
0.408985	1.207921
0.408994	1.207932
0.409004	1.207944
0.409014	1.207955
0.409024	1.207967
0.409033	1.207978
0.409043	1.207989
0.409053	1.208001
0.409063	1.208012
0.409073	1.208024
0.409082	1.208035
0.409092	1.208047
0.409102	1.208058
0.409112	1.208069
0.409121	1.208081
0.409131	1.208092
0.409141	1.208104
0.409151	1.208115
0.409160	1.208126
0.409170	1.208138
0.409180	1.208149
0.409190	1.208161
0.409200	1.208172
0.409209	1.208183
0.409219	1.208195
0.409229	1.208206
0.409239	1.208218
0.409248	1.208229
0.409258	1.208241
0.409268	1.208252
0.409278	1.208263
0.409287	1.208275
0.409297	1.208286
0.409307	1.208298
0.409317	1.208309
0.409326	1.208320
0.409336	1.208332
0.409346	1.208343
0.409356	1.208355
0.409366	1.208366
0.409375	1.208377
0.409385	1.208389
0.409395	1.208400
0.409405	1.208412
0.409414	1.208423
0.409424	1.208434
0.409434	1.208446
0.409444	1.208457
0.409453	1.208469
0.409463	1.208480
0.409473	1.208491
0.409483	1.208503
0.409492	1.208514
0.409502	1.208526
0.409512	1.208537
0.409522	1.208548
0.409532	1.208560
0.409541	1.208571
0.409551	1.208583
0.409561	1.208594
0.409571	1.208605
0.409580	1.208617
0.409590	1.208628
0.409600	1.208640
0.409610	1.208651
0.409619	1.208662
0.409629	1.208674
0.409639	1.208685
0.409649	1.208697
0.409659	1.208708
0.409668	1.208719
0.409678	1.208731
0.409688	1.208742
0.409698	1.208754
0.409707	1.208765
0.409717	1.208776
0.409727	1.208788
0.409737	1.208799
0.409746	1.208811
0.409756	1.208822
0.409766	1.208833
0.409776	1.208845
0.409785	1.208856
0.409795	1.208867
0.409805	1.208879
0.409815	1.208890
0.409825	1.208902
0.409834	1.208913
0.409844	1.208924
0.409854	1.208936
0.409864	1.208947
0.409873	1.208959
0.409883	1.208970
0.409893	1.208981
0.409903	1.208993
0.409912	1.209004
0.409922	1.209016
0.409932	1.209027
0.409942	1.209038
0.409951	1.209050
0.409961	1.209061
0.409971	1.209072
0.409981	1.209084
0.409991	1.209095
0.410000	1.209107
0.410010	1.209118
0.410020	1.209129
0.410030	1.209141
0.410039	1.209152
0.410049	1.209164
0.410059	1.209175
0.410069	1.209186
0.410078	1.209198
0.410088	1.209209
0.410098	1.209220
0.410108	1.209232
0.410118	1.209243
0.410127	1.209255
0.410137	1.209266
0.410147	1.209277
0.410157	1.209289
0.410166	1.209300
0.410176	1.209311
0.410186	1.209323
0.410196	1.209334
0.410205	1.209346
0.410215	1.209357
0.410225	1.209368
0.410235	1.209380
0.410244	1.209391
0.410254	1.209402
0.410264	1.209414
0.410274	1.209425
0.410284	1.209437
0.410293	1.209448
0.410303	1.209459
0.410313	1.209471
0.410323	1.209482
0.410332	1.209493
0.410342	1.209505
0.410352	1.209516
0.410362	1.209528
0.410371	1.209539
0.410381	1.209550
0.410391	1.209562
0.410401	1.209573
0.410410	1.209584
0.410420	1.209596
0.410430	1.209607
0.410440	1.209619
0.410450	1.209630
0.410459	1.209641
0.410469	1.209653
0.410479	1.209664
0.410489	1.209675
0.410498	1.209687
0.410508	1.209698
0.410518	1.209709
0.410528	1.209721
0.410537	1.209732
0.410547	1.209744
0.410557	1.209755
0.410567	1.209766
0.410577	1.209778
0.410586	1.209789
0.410596	1.209800
0.410606	1.209812
0.410616	1.209823
0.410625	1.209834
0.410635	1.209846
0.410645	1.209857
0.410655	1.209869
0.410664	1.209880
0.410674	1.209891
0.410684	1.209903
0.410694	1.209914
0.410703	1.209925
0.410713	1.209937
0.410723	1.209948
0.410733	1.209959
0.410743	1.209971
0.410752	1.209982
0.410762	1.209993
0.410772	1.210005
0.410782	1.210016
0.410791	1.210028
0.410801	1.210039
0.410811	1.210050
0.410821	1.210062
0.410830	1.210073
0.410840	1.210084
0.410850	1.210096
0.410860	1.210107
0.410869	1.210118
0.410879	1.210130
0.410889	1.210141
0.410899	1.210152
0.410909	1.210164
0.410918	1.210175
0.410928	1.210187
0.410938	1.210198
0.410948	1.210209
0.410957	1.210221
0.410967	1.210232
0.410977	1.210243
0.410987	1.210255
0.410996	1.210266
0.411006	1.210277
0.411016	1.210289
0.411026	1.210300
0.411036	1.210311
0.411045	1.210323
0.411055	1.210334
0.411065	1.210345
0.411075	1.210357
0.411084	1.210368
0.411094	1.210379
0.411104	1.210391
0.411114	1.210402
0.411123	1.210413
0.411133	1.210425
0.411143	1.210436
0.411153	1.210448
0.411162	1.210459
0.411172	1.210470
0.411182	1.210482
0.411192	1.210493
0.411202	1.210504
0.411211	1.210516
0.411221	1.210527
0.411231	1.210538
0.411241	1.210550
0.411250	1.210561
0.411260	1.210572
0.411270	1.210584
0.411280	1.210595
0.411289	1.210606
0.411299	1.210618
0.411309	1.210629
0.411319	1.210640
0.411328	1.210652
0.411338	1.210663
0.411348	1.210674
0.411358	1.210686
0.411368	1.210697
0.411377	1.210708
0.411387	1.210720
0.411397	1.210731
0.411407	1.210742
0.411416	1.210754
0.411426	1.210765
0.411436	1.210776
0.411446	1.210788
0.411455	1.210799
0.411465	1.210810
0.411475	1.210822
0.411485	1.210833
0.411495	1.210844
0.411504	1.210856
0.411514	1.210867
0.411524	1.210878
0.411534	1.210890
0.411543	1.210901
0.411553	1.210912
0.411563	1.210924
0.411573	1.210935
0.411582	1.210946
0.411592	1.210958
0.411602	1.210969
0.411612	1.210980
0.411621	1.210992
0.411631	1.211003
0.411641	1.211014
0.411651	1.211026
0.411661	1.211037
0.411670	1.211048
0.411680	1.211060
0.411690	1.211071
0.411700	1.211082
0.411709	1.211094
0.411719	1.211105
0.411729	1.211116
0.411739	1.211128
0.411748	1.211139
0.411758	1.211150
0.411768	1.211162
0.411778	1.211173
0.411787	1.211184
0.411797	1.211196
0.411807	1.211207
0.411817	1.211218
0.411827	1.211229
0.411836	1.211241
0.411846	1.211252
0.411856	1.211263
0.411866	1.211275
0.411875	1.211286
0.411885	1.211297
0.411895	1.211309
0.411905	1.211320
0.411914	1.211331
0.411924	1.211343
0.411934	1.211354
0.411944	1.211365
0.411954	1.211377
0.411963	1.211388
0.411973	1.211399
0.411983	1.211411
0.411993	1.211422
0.412002	1.211433
0.412012	1.211445
0.412022	1.211456
0.412032	1.211467
0.412041	1.211478
0.412051	1.211490
0.412061	1.211501
0.412071	1.211512
0.412080	1.211524
0.412090	1.211535
0.412100	1.211546
0.412110	1.211558
0.412120	1.211569
0.412129	1.211580
0.412139	1.211592
0.412149	1.211603
0.412159	1.211614
0.412168	1.211626
0.412178	1.211637
0.412188	1.211648
0.412198	1.211659
0.412207	1.211671
0.412217	1.211682
0.412227	1.211693
0.412237	1.211705
0.412246	1.211716
0.412256	1.211727
0.412266	1.211739
0.412276	1.211750
0.412286	1.211761
0.412295	1.211773
0.412305	1.211784
0.412315	1.211795
0.412325	1.211806
0.412334	1.211818
0.412344	1.211829
0.412354	1.211840
0.412364	1.211852
0.412373	1.211863
0.412383	1.211874
0.412393	1.211886
0.412403	1.211897
0.412413	1.211908
0.412422	1.211919
0.412432	1.211931
0.412442	1.211942
0.412452	1.211953
0.412461	1.211965
0.412471	1.211976
0.412481	1.211987
0.412491	1.211999
0.412500	1.212010
0.412510	1.212021
0.412520	1.212032
0.412530	1.212044
0.412539	1.212055
0.412549	1.212066
0.412559	1.212078
0.412569	1.212089
0.412579	1.212100
0.412588	1.212112
0.412598	1.212123
0.412608	1.212134
0.412618	1.212145
0.412627	1.212157
0.412637	1.212168
0.412647	1.212179
0.412657	1.212191
0.412666	1.212202
0.412676	1.212213
0.412686	1.212225
0.412696	1.212236
0.412705	1.212247
0.412715	1.212258
0.412725	1.212270
0.412735	1.212281
0.412745	1.212292
0.412754	1.212304
0.412764	1.212315
0.412774	1.212326
0.412784	1.212337
0.412793	1.212349
0.412803	1.212360
0.412813	1.212371
0.412823	1.212383
0.412832	1.212394
0.412842	1.212405
0.412852	1.212416
0.412862	1.212428
0.412872	1.212439
0.412881	1.212450
0.412891	1.212462
0.412901	1.212473
0.412911	1.212484
0.412920	1.212495
0.412930	1.212507
0.412940	1.212518
0.412950	1.212529
0.412959	1.212541
0.412969	1.212552
0.412979	1.212563
0.412989	1.212574
0.412998	1.212586
0.413008	1.212597
0.413018	1.212608
0.413028	1.212620
0.413038	1.212631
0.413047	1.212642
0.413057	1.212653
0.413067	1.212665
0.413077	1.212676
0.413086	1.212687
0.413096	1.212699
0.413106	1.212710
0.413116	1.212721
0.413125	1.212732
0.413135	1.212744
0.413145	1.212755
0.413155	1.212766
0.413164	1.212777
0.413174	1.212789
0.413184	1.212800
0.413194	1.212811
0.413204	1.212823
0.413213	1.212834
0.413223	1.212845
0.413233	1.212856
0.413243	1.212868
0.413252	1.212879
0.413262	1.212890
0.413272	1.212901
0.413282	1.212913
0.413291	1.212924
0.413301	1.212935
0.413311	1.212947
0.413321	1.212958
0.413331	1.212969
0.413340	1.212980
0.413350	1.212992
0.413360	1.213003
0.413370	1.213014
0.413379	1.213025
0.413389	1.213037
0.413399	1.213048
0.413409	1.213059
0.413418	1.213071
0.413428	1.213082
0.413438	1.213093
0.413448	1.213104
0.413457	1.213116
0.413467	1.213127
0.413477	1.213138
0.413487	1.213149
0.413497	1.213161
0.413506	1.213172
0.413516	1.213183
0.413526	1.213194
0.413536	1.213206
0.413545	1.213217
0.413555	1.213228
0.413565	1.213240
0.413575	1.213251
0.413584	1.213262
0.413594	1.213273
0.413604	1.213285
0.413614	1.213296
0.413623	1.213307
